0;1;2;3;4;5;6;7;8;9
011111101101000011;000000000000100010;000000100100110000;011001110000100010;110000000000100000;100000000000101000;010000000000000110;100000110000000000;000011000100010000;011001101001000110
101011111101101001;100000000000011000;000000000010001000;100001000000100000;100001000000010000;000000000010000001;100010100001100001;100000100000001010;100000000010001000;000001000010000001
001001000011011110;111010100011111101;010001111110111010;000000000000011000;010101010000000000;111010000110010010;110010100100000000;000010010000000000;100010100000000000;100001001000000000
010111100001000100;100001100000000000;000000000000011000;100101010001011000;100100001010000000;100010001000000001;000010000000000010;000010000000000100;101000000000010000;100000100000001000
111111000100001011;111001011010100111;010000000000000000;010011100010100101;000000000100000000;100000000100000100;001000000100000000;000000010000100000;001000000000001000;000001000000010000
110001111011000111;100000000010000000;100010001010100000;000100000100000001;000000000001001010;000000000100000000;000001100111010000;000010100010010000;100000100000111000;000001010000000000
101110110001101100;000101001011001001;100001000000000100;111000010001000100;001001101100011000;000001010011110010;010000000000010000;110100001011011000;001100011100000000;000000000000000011
110110001111000011;000100010000110111;100100111101100010;100100100000010100;100000010000000001;101000111000010000;100000010000100000;010000000010000000;001100010100000000;000010110000000001
101010111000111110;000110000000000000;100000001000000000;001000011100000000;010000110000010000;000000001000001000;100100000010000000;110000001000000000;100000000101001000;001001000000000001
010110111000011111;010011110000010010;001000000001000000;010100000001000010;100000000000000110;101001000000000000;001000011000001010;100001001000000001;001000000100110110;000100000000100000
100101000000001001;001000000010000000;001001110011100001;000000000000101000;100001000000000001;010000000100000000;100000000000000110;100100000000001010;111010100000000100;000100000011010000
010100110001110000;000000000001001000;000000001000000000;100000000000101000;100000000000001001;000000100000101000;100101100001000010;100010000100000000;111000000000000000;000010011110000010
101100000110101000;001011111001000000;100001001000010000;100000001001000000;010000010100000010;000000000000010000;101101010000000100;000000000000000001;011000000000000000;101100100001000000
110010110001011110;010001000000000000;101000000000000001;100110010000000001;100000000000001000;000001100010000000;100100100000000000;111010001000010000;011101000000010000;100110101001000000
100100111100000100;101101000011110001;100000001001000000;100000000001000101;001000100000000000;100000000011000000;100010100100000010;111000001000001100;101000000010000000;101000000000000010
101101001011000000;100000000001100000;000111011100100100;100000010100000000;100001000000100000;000000101000000100;000100100000000001;101000000100011000;000001000001010100;000000010000100011
001110110011111000;100000001000001000;101000000100010110;100000010000100000;000010110001000010;101000000000010000;001100000000000000;110001000000000000;101010010000000001;000001000000010001
001011011100000100;000000000000000101;110000000010000110;100000000000110001;000000100100000000;000000001001000000;010000000110010000;001000010000000000;100100000000010000;000000000100100001
110111000011010101;000100000000001000;110000000000010000;000100000100000000;100000000000010100;100000000000000000;110110110111101010;100000000100000100;000000011011001000;101001000111001000
001011100111011110;100000000001000100;100000000000001001;000000000000110000;000010000000000001;100001000000000010;000000000010001000;000000110101001000;010010000000001001;110000110010000000
101000011000100000;010100000100010011;100100000000100000;001000000101001010;100100001001001010;000000000000000000;100000000000000000;100001000000000001;100001000000100000;001001100110010000
000001110001011111;011101111011011100;100000000010000000;101000100000000000;000100110000000111;100100000010000000;000100001000000000;101000000100000000;100000001010000000;010001000000110100
101001010100000101;000110000000000000;011000000000000000;100000100000000000;100100000000000001;000010010000010000;101000000110101010;000000001000001000;100100010000000000;010000001000000000
101110100101010100;101101001010001010;000000000001000010;101000000000100000;100000000001000100;000000000000000011;100000100000010100;000011000100000010;100100100000000000;000000001100010001
001001101101011010;100100000100000000;110100000010010000;000000110001000100;000000000000000000;100000000001000100;001010000000001011;100000010000000001;000000100001000000;000010010000000000
010111101000100000;110000000100000000;101000001100000011;100001000000000000;001000001101000000;000010000010000000;101100001000100001;100100001000111101;000000001001000000;100110000000001111
110000101100001001;110000000000001000;000100000010000010;000010000000000100;010000100000101000;100000001000000111;000000000000000000;000001000001100010;100011001010000000;111100000000100000
010101110101101001;010000110111111011;000010000001000000;100000001000000000;100001000110011000;011000000000000000;100000010000000100;001100100100110100;000010000010001001;100001001000000100
011001001110100100;111000001000101011;000000100100000000;100010000100000000;001100100000011100;100000001000010000;000000001000100100;100000100100100001;000000101101000100;100110000000000000
111001010100111100;101010101100001000;101010011001000000;000000000100001000;001001000100000010;110100000000111100;010000000010000000;000100000000001000;100000101000010000;100000001000000010
100110100100000100;001000010000000000;000000100000100000;010000000000000000;010000100011101000;000000001100101101;100101000010001100;100000000000001010;000110000000010000;000001001000000000
011011010001111110;101000000000010000;000000110110001011;000000000001001000;001001010100000101;000000001000010000;100001000000100000;100000000000010100;000010000000010000;110000000000001000
011001110101110111;100010100000000000;001100000000000000;011100010101001101;100000110000000110;000000000000000100;000000000000100000;100000000100101110;100000000100000100;000000000000011000
000010010001011110;000000000000010000;010000000000000001;001000000010100100;100011001000000010;000100000000100000;000000000000001010;101000000000011000;111001011001000100;000000000001000001
010111000111011000;000010001000000000;100000100000100001;100000100000001000;100000100000100000;001101010010000001;100001000001001001;111001000001010000;000010000001100010;011110000001100101
010101011000110111;000000001000000100;100010000000000010;101010000100100100;100000000001001000;001010010000011011;100000000000010001;000001100000000000;100100000000010000;000010001100100000
000011111110100110;000010000000100000;000011011010010001;000000000000000000;000000001001000000;100000000000010001;000000100000001000;010000010000000000;100000100000001000;111000000001010000
100101111011100101;101111110111001110;111000001100101010;100100000010000001;001000000000010000;010001011110000011;101000001010000001;101000000100000000;001000110100000000;000100100000001010
110010111101001101;110101100010001110;000000001000000000;010000000000000100;100001100011101000;000000000001000100;101000000010000100;010001001000000000;000000010000000000;101001100000000000
100110010001000111;101001010001001001;111111111101010000;101000000000000000;100011110011010000;000000000101000000;000001000000000100;000000101000010000;000000000101000000;100000001001000000
110100100010101011;000000000000000010;100000000001000100;101010010000001000;001000000001000001;000100000010000000;100100110110001010;100001001010101000;001100000100010000;100000100010000000
110101100101011000;000010000000000000;111010010001100101;100000000010110000;000100010010010000;110001000010000001;100000100000001000;001011010011100001;000000010000100000;100001000000000000
000011101111001011;000100000000100000;000100110100000010;100010000100000000;000001000000000001;001100010100010001;000100000000010000;001100000000000000;010001010000001100;100001000010000000
101100111110010111;010000001000000000;000010000001000000;000000110010011011;000000001000100101;000000001000010000;100000000010000010;000110000000000000;000001011000001000;100000000000010010
000100101010101000;001011001101001111;000000000000000101;100010000000000100;000100000000100000;101000100000000100;100000010000100000;000000000100000010;010010001100001100;100000010000010000
001000001110110010;111010100001001110;100000001000000001;011010000001110010;100000000110000001;000000000000010001;110000000000010000;000000000000001001;101001000101110010;110000101100001010
011010101100001000;100100000000100000;000010000000100000;100110101011000000;100010010000000000;001011000001000001;000000000000000101;000000000100010000;100000000010000010;000000010100010110
101110101000111100;100000000010001000;000000100000001000;100100000100000000;000000001001000000;101000000000000001;110000010010100000;100000100001000000;000001000001000000;000000000000000101
000010110011111000;100000100000100000;110110010000000110;100000100010000000;000010000101000101;001001000000000000;001000000000100000;000100000000000100;100100000000000010;101000010000000000
011101001011110100;000000000001001000;100001010000000000;000000000111111001;111000000000000000;001000000000000000;100000101000000000;000110000000000000;000000000010100000;100000000101000000
001010110100010010;100100000000000001;100000101110111010;010100011000000000;100000010010000000;000000000011001000;000100000000001000;100000001011010101;000000110000000000;000010001000000000
101111010110101010;000000100000001000;100000010011001001;100000000000010001;100000000010001000;100000001000100000;010000000000001000;100010001000000000;000000100001000000;100000000100000000
010110110101101011;011111101110111010;000001010010001000;110000000000000100;100001000000000010;000010000000001000;000001000000000100;000000010000000110;111000000000000101;000001000000000010
111010110101101001;000000000000000001;100011000010001000;100000001000001000;100100000000001000;101010010000101010;010000001001010000;000100000010000000;000001000000000001;000001000000000000
010001001010111111;100000010001000000;110110000000010000;000010000000100000;001100100000010001;100000001001001100;100000000000000000;000000000000000000;110000100010000000;100000100000000001
101111000110101001;001000000000000100;000001000000000001;100000100000001000;000000000100000010;100000000000011000;010000001000000000;000010100000100100;110000000000000000;000110000001000000
100001010100100011;000001001000011000;001100001000000001;000000010000000001;100010100000000000;101000100001001100;110000100000000000;001000100000000000;100011000000000000;100010000000100100
110001111100011011;101000010011101101;100110001000000000;101000000000100000;001000010010000001;100000000000000011;100110000000001010;000000000010000100;100000000100000001;000110011000101000
100011011001110010;101000001001111010;000000000000000011;100000000000000101;100000000010000100;000101100101000010;100000000001001100;000000100000001000;110000001110000010;100000010000001000
100110001111011000;010010000000000000;001001000110101011;100010100000010000;100100000010000000;000101000000000000;100000001000000001;100100101000001010;100000000000000110;101000000000000010
001111000100100111;000010100000000000;101000001100110001;000000001010000000;000000000001000000;010000000000000001;100001000010000000;010001000101010000;000000001101100000;100000000000001001
110010100001000111;111111110010101111;001000010000000000;100000110000000000;000000000000000001;010000000000000000;010111000000000010;100100000000010000;100100011110001001;100000100010000000
011110110011111111;000010000000010000;000011110111000100;101000010100000010;100000000000100100;111001101000001011;000110100000001000;010000000000000000;000010000000000000;000000001001000000
001111000000000101;111000110011101101;100010000000000000;110000110000000000;000000000001010000;000001010100001000;100001000000100000;100100010000000000;000000011100010100;110100000000000001
001101101110000000;001100011111100101;101100010000010000;001000001010011100;110000110010100010;100000000010001000;100001010001000010;000100000010000000;000000100000001000;000100000100000000
011000011011100100;000001000000000000;000000000110000001;010101001001000110;101101000011100000;000000000100000010;100110100100011101;000010000010010010;100000000010100000;101000000010000000
010111110001110010;111011011000001110;100000100001000000;100011000010000001;101100000000000000;100110000000000000;100100000010000000;100000000000001010;000100010000000000;100000011110111010
011010000010111110;010101100110100110;000000010000000010;100000000101000000;000100000010000000;100000010110000010;001000000000010110;001010100000101000;100010000000100000;100010000000010000
010111101010101110;001001000000101011;000011000001111000;000101111011010110;100100000000010000;110000000010000000;100010000100000000;110000010100000000;000000000001100000;111100000010000000
110100001111100011;000000010010000000;000000000100001101;000101110110100010;000000100000100001;000000000010000010;000000000000010010;110010000000100000;100000000010000010;100000000000101000
000111001010001011;100010000010000000;101011010100000000;100000000100000010;111001111000010000;100010000100000000;100000000000000110;001011000100000000;101101000100000000;100000000001000000
010100000110000100;100100000000001000;101100000000000000;000000001000000010;000000010000100000;000000000000000010;100000001000000010;001000100000010000;100000000000010100;100011000000010001
001001010001110011;110100001010110101;000100010000001010;000000000000001010;100001000000000100;111001000100000000;100000010000001000;100010111100011000;100001000000100100;100000100000000100
100101110001101001;000100000100000000;100000000010000000;100101000000000000;000100000000001000;000000000010000101;010100000000000000;001001000010000001;000010000000100000;001000000000100110
110001111111100000;100001001011001000;100001000001000000;000000000000001001;100001000000000000;100000000100110010;001001000000000000;100001010100000010;100100101000000001;010000010000000000
011100000110111001;011111101010111100;100100000000000000;101110000100000000;100100000100000000;000000010000000000;100000000000100000;000000000101100100;100100000000000000;100100000000010000
011111110001010000;000001110011000110;010000000010001001;010010100011110000;100010010000100010;000000100000001000;000000001010000000;110000010010100000;100001101000010000;100000010000000010
111000101000011110;010001110101110101;100010000000001110;000000001010011000;000000000000010010;010000001000001001;000100000000000100;101000000110100011;000000000100010000;000100000000010000
011001111000111010;110000000000010000;110011001001001011;000001100000000000;010000100001000000;111001000100000001;100000000001000010;001000000100010010;010000100101000011;110001000000111000
110111011011010100;000000001000000010;000000000010000010;001000000101101000;100000001000000010;000001000000000000;111100001000101000;100010000000001000;010110000001000000;000000000000100000
111101000001100010;101100010101010101;100010000000010000;101001100000000000;101000000001000000;000010100011000001;100001000100000000;100000000101000000;110000110000100110;100000010000100000
011101101000001100;101111110100100000;000000100000010000;000000001000001000;101100100010100000;000010000000001000;110001000000000100;010001000000000000;100000000010000000;100000000101100000
110011010011010110;000101000000000000;011101100001011110;000000000100100000;110000100000000000;001000010000000000;100000000001000000;100000010000100000;100000000100100000;100000000000001010
110010001110000111;111001111111010101;100010100000000000;010010100000100100;000001001000000000;100000010010000000;000000100011000110;000001010000000010;000000100001000000;000100000000001000
001100011011101101;001111111100110101;100101000001011000;000000000010000010;000000000000000010;100011000010000010;000010000100010110;000001000000010000;100000000000010010;000100000100000000
111011101001001101;110101010011100001;111111110001110111;101101010000110001;100000000001000000;000100010000001000;100010000011001000;100000010100010001;000000110100110000;100000000100000010
110101011010010000;110011000001011000;100000000001010000;100000010001000000;000100000110110100;000000010010000010;101011000001010000;110010001010101010;110001000010000001;000101010000110000
011000101111110011;100110000000000000;110111100011111111;011011101000101000;000010000000000100;000101010000100100;101001001101010000;100000000000000001;010001000000000000;000000001010100000
101111011111110010;100111011011110000;000100000101100011;101111010100100101;101011000000010000;100100000100000000;000001100000000000;000000000000000000;100100000000010000;000001010000000000
100101110000000010;000011000110111011;101110010011111101;101000000001000000;100000000000001001;001000000001000000;010000000010000000;011100101100100010;000000000010001000;110100110000000000
011100110110010001;000100000000100000;000100000000100000;001100000011000010;000010100001100100;100000000000000000;100001100101000110;101110000000000001;100010001000000000;100001000000000100
101110000100010101;100100000000100000;110100000100100111;000000001001000010;110000100000010001;100000100000010000;000000010000100000;000001000000000000;100000001000000000;100010000000000100
111011000000110010;000100000000010000;110001010010010000;000000010000010000;100001001000000001;111000010111010000;101000001000001000;000100000101000001;000100000000100011;000101010010011001
000000001001111111;100000000000001010;100000010000001000;100000010100000000;100010000100000001;100001000000000001;000000100000010000;100000010000001010;100000001000100000;011110000111001101
000110100100101100;111100000101110011;000010010100010001;100001000000001000;000000000001101110;100000110001000010;000010000000000110;011110111000000100;100001010000000000;000000000000000000
010000101000111000;000000000101000000;100001010000000000;110000001000000000;000100100000000000;000000000010100000;011101010011110011;000010001000101001;010010011011010000;000000100000001000
010011101010110010;100000100000000100;100000000000010100;100000000000000000;100000100000000001;001000000100000000;100000000010010010;000100000000010010;100001000000100000;000001000000111100
100101000100001011;101010100010111111;100000010000010101;000010000100000000;000000000100000100;100000000000001010;000000010100000000;000000100100000000;100000101011100110;100110010000000001
011011011111110100;011011110100111110;010101111110000110;100100000000001000;000100100000000000;010000000101000101;100000000001000100;110001101000011100;000010000000101001;100000000000000001
111000011001100010;011001101010010100;100000010000000010;001000100000000000;011000000101000110;100000000000100010;001000000100001101;100010000000110010;000000000000000110;000000001000000100
111011100110111001;100001100111111011;000000000000000101;000000000010010000;110000000000000000;001100100000011011;000000000100010000;000001101011111000;100000001011000100;101001001100010000
111000000100111001;010010000000000000;100010001000100100;001000100000100000;100000000000100001;100011110011101000;100101001000100010;000000000100000100;000001000000100100;000010010000001000
111100111010001010;010100101001011111;100010000000000010;000100000010000000;101010000000000111;000000000010000100;110100000000000000;000010011001000000;100100000000000001;000000000100000000
000011011000011011;010000111010110111;110101110001001010;000001000000000000;100100000111000000;100010010001001000;101000001000100000;101100000000000000;000000100000000000;111001000111001000
011011000001001101;100000110000000000;100000000001001000;111001101001000011;101000000100000000;100110000000000000;100100000000010000;000001010000000000;000010000001100000;100000100010000000
111011000101111000;001000000000001000;000110000001000001;100100000000000010;000100000001000010;000000001000100000;000011000000000000;001000010010000001;000010100000000000;100000001000000010
111011101000011101;100100000000100000;100001000000000001;100000000000000001;010000001000000000;000000000001000100;100010000100000000;011001000001000001;100000000100000000;100010001000001110
111000100100000101;100000100000100000;000000011100100000;100000000110000000;101000001000010000;100010000100000000;000000000010100000;110101000110000000;100000000010010000;001100001101000001
100011111010011011;111110101000111000;100000000010010000;100000100000000100;100010000000010000;100010000100011110;000000100010000010;000000000111111000;111001000000000000;100100100100010000
001000111000111000;010101100110010010;100001010110000100;100000000000100001;111011010000010100;100000000000101000;000001000000001000;000001000010101000;000001100000000100;000000010100000000
001100100000011100;100000000000000000;100100000000000001;110000000000011000;000110000000101110;000000101100000000;100100001000101101;111000000000000000;000000010000100000;110000000101000000
110101110110100110;000000000010000001;100000000001100000;000000110000000000;111011000000000111;010001000000010001;000010010111110011;010000100001000000;100000100000000001;111011110000100010
001010001011001111;101100111100110001;000100000000010000;000010000100000000;101000000000000100;010000000100000101;100000001010000000;100001000111000000;010000000000010000;100000101000000000
101100111011010101;000000000100100000;000000010000000010;100000010000000000;010100000010000100;100000001010000000;000001000001000001;110010000010000000;100010000100001000;000001000000000000
111011001100101111;001101101001011010;000010100000000000;100000000001001000;000000001000001001;110001000100001000;100000000100000100;011000001000000001;100010100010000000;000000000001010001
111010101101101111;101001101101111011;110000000110000000;100100000010000000;100100000000000011;000000000000000010;001011000100010001;100000100000000000;000001000010000000;101000000001000001
111011100001110000;001101010101111010;000100000000000100;000000110000000110;000000000000001001;100000001000000001;001010000000000000;001010011100001000;100100000000000000;100000100100000000
011101110000001101;000100000001000000;000000100000011100;100100010000000000;001000000010000000;110000000000000000;011110000110010000;100100100001000011;001000000000000010;100001000100000000
111111011001001100;100000010100000000;100000010000010000;100000000000000000;001011110010110011;000000000000001010;000000000100100000;100000000001001000;000000010001011110;000000000100100000
111000011011100100;000101110110011110;110100000010011101;001001000000100001;110000000000000010;111001000010000000;110000011001000010;100011001101100001;100011010100000110;100000001000110010
100001111110111000;011111001001001001;101101111111001100;100000010000001011;000000100010000000;100000001000000001;100100000000000001;000000011000010010;100000000011001101;101000000000010000
010101111110100110;101010001011111111;100110000010000000;000000000100001000;100100001000000000;100100000000000000;000000010010100010;000000000100010000;000001000010001000;010010010100100001
001001010001011101;000001000000000100;000000001000000000;000000000001000000;100001000000000010;110100101000001000;100000100010000000;000001000000011110;000010010001000000;001000000001000001
101000001100001010;110001000000000000;000000000010010100;000000110000000000;000000000000111010;000011001100000101;000000010100000000;101000000100010110;110000101000000000;010000101110001010
011011111000001010;000001001111111010;000111011011101101;100001000000000001;000000010010000000;100000000000000110;010000001001000011;111011000100100000;000010000000000000;100000000010010000
111011110011010100;100100000100000000;101110010001101001;100000001000110100;000110111001101000;000000000010001000;100100101011011000;000000000010000001;111000000110010000;100000000001000010
111001101010110101;010000000000001000;010101000110101010;100001000000000000;100000001000000000;100000000100000000;000010000010000000;100000000000000101;000000000100000100;110000001100100000
100110101101010000;100000000000001001;110010001010001001;100000000000010000;100100100000000000;100000000000101000;100001001000000000;100000100000001000;011000101100000100;100001001000000000
010111000011110111;001011010010000110;100010000001000000;000001000001000000;100000100000100000;000000000100011010;100000000000001001;110000100100000010;111111000001000100;000000001000000000
111000110001100011;000000010000000100;100100000000000100;100010001000000000;100000100001000000;100000010000100000;100000000001000001;001000000000000100;100000110000000000;100000000000010000
100100111001110011;100001000000010000;000000000000010100;000001100000000000;000100000100000000;000100000001000000;000000000000101000;100011000100010110;100001111010100000;001100000000010000
000100100110000111;000000000000000011;111110110111011000;100000110000000101;000001000000001000;100000010000100000;100000001000000000;100000100001000000;000000000000000001;010100000000000000
001011010001110100;110100010010011111;000000000001010001;000000000010000101;100011011000000010;000100000100001010;000000100001000001;100001000010110000;000100100000001100;000000000000000110
100111010101010000;111111000111010100;000000001000000001;000000001010000000;000010000000000100;100000000101000000;000100001000000000;111000000000000000;100000000000100000;100010000010001000
111101111111010110;000010000000001000;000001101010110000;100101000001010100;101110010101000000;100010000000001000;100000010000010000;001001000000000000;100010000000000000;000000000001010011
000010000001101100;110011011011010001;100000000000100100;000000001000000001;010101001100101110;001100001000101000;000001000000000100;110000000000100000;100011000001011101;100001101000100000
100101101010110101;100100000000000010;101000111100010000;100000100000010000;101000001100010001;100100000000100100;100000101101100100;000000000100000100;000001000000110000;100010100011100010
101010001010111011;100000000000001000;000100101110000000;000000001010100000;100000000000110000;000000100000100000;100100100000000000;100000000000001010;000000001000000100;100010000000010000
100101110011011011;000000101000000000;100010001000000000;011000000011000110;001000000000100000;000000100000001000;000000001000000001;010000100011000001;100100010000000000;100000000000000000
101010001110111101;000100000000000100;000000100000000001;000000010000000000;100000010000001000;100000001000000001;100000000100010000;100111000000010000;100010100000001100;000100000000000100
100010000111110001;010001000011111100;100110000000000000;000000100000001000;000000100000000001;000000000010100000;100100000000000010;000011000000010000;110001101001000000;000100000001000000
000111010111000011;100000000010010000;100100110001001000;100000000010000011;111100010010000011;100110101001100001;000000000010100000;100000000000100000;000001011000001000;000100000000000010
011101111101100000;100000000000001010;000000000100110100;100011000000000110;001000000000100000;100000000100000100;001100100100110001;011000000100010010;000010010100000000;001000001000000000
100010101011111010;000010000000000010;000000000000001010;000001000000101010;000100000000001000;100110000000000000;101000000000001000;000000000000100100;100010000000100000;000000100101000100
000010101100111111;001111110011010110;001001111010100010;100000000000001100;101000000000100000;100000000000010100;000000000000000000;101010000000000000;000100100011000101;100000001000100000
100000010000001000;100001010100111000;100010100000000000;001011001100001110;100001000010000000;000001000000010000;001010000000001000;100100000000000100;001000000000000100;010000101010000100
011101110110100101;000000000000000000;000000001000100000;100100011001000000;000100000000000010;100001000000000010;101100000000000000;000000000000101000;000011100111001000;110000000000010000
111011001101110001;001011001111111011;000000110100100000;000000000100000001;100000000001000000;000000100111010001;000010000000100000;100000001100000000;100001100000000000;000000100000000000
001110101111101000;000111101101000110;100001010000000000;000000001011000000;100011110010100110;100111000000000100;000001011110000100;110100000000000001;000000000100000100;100101000000100011
010101000101101100;000000000100000001;100000001110000101;001010110010000000;100001000001000001;000101000000000000;100100001000000000;100001000001000000;000000001000000010;000010000010010001
110110000101110111;100110000001100101;011100101001011110;000001000000100110;100000000001000000;001001000001001110;000000000000010001;010001001001000100;100010010000000000;000010000100100100
111001010111011101;000011100101111101;100100000000010000;101000000100011001;100100001011001011;100010000010000000;110000000000000001;000000001000000001;100010100010001000;100100010100000110
000111111101010010;000111101100101010;100000000000001100;100001000000000100;000000010000010000;000000100010000000;101100000100000000;010100000000000000;101100000000000000;001100001001011000
110100010001100100;001000000000001000;110010001111001000;111101001000001110;000100010000001001;101101001001000100;110011100000000100;100100000010110000;011100001001000001;110000110100000100
001110100101110010;101010011111001011;101000001000000000;000011000110101110;000000000001010010;000000011010100011;100100110010000000;101001000100000001;100010100110010001;100000100100000000
111100110001111001;001100010100000000;000000000000100010;000010000100000000;000011100000000001;000000100000000111;001001000000010000;101000100101001001;010000000000000000;000100100000110001
000001000000010101;001000100000000000;100000010101000011;000000010000000001;100000000010000010;101000000010000000;100000110010000100;000000001000001000;100101100100001010;100001000000010000
010110110111101011;000110001101111110;000101101101000000;000000001000100000;100010010000000001;000000010000010000;111110101000001000;100000000100000100;000011000001100000;000111001100000010
000101101111101001;100000000000000000;100000100000000100;110010000011010000;100001000000010000;010000000000000010;100001000000000001;100000000000100011;000000000100000010;000000000001010000
111010111100000011;000000010000000001;101000000011000100;110010000000001000;100001000100000010;001000000000001000;000001000000001000;100000000100000000;100101001000000000;000100000000000100
011001011101100011;110000001000000000;000001101110110000;000000000001000010;100000010000010000;100000000100100000;100000000000100011;000101000100100000;001001000000000010;000000001001000000
001100100100101110;000000000000011000;000000000000010010;100000000110110000;000000001000000000;100001100011110001;010101000000000010;001000000100000000;001000000101110000;010000000001000000
011001110010110011;110110100111110111;100000000000000000;100001000000000001;110000000000000010;010010000100100000;110000000000100001;000000001000000010;100000000010000100;001000000000000101
011100110001000110;110111111000000111;100000000000000011;101100000010010001;001000000000000000;101000101001000100;100000010101000010;100000000010000010;100000000000010010;001000101000000000
100011000010100111;010000000000000000;000001000000001000;001000001101001000;101000001000001001;100000100100001000;101000000000101100;100000000100000000;110000000000000100;000000001010000010
010000100100111011;011011001011100110;111011111110111101;000000100000000001;000010000001000000;000010000000010100;110001110000000001;100000001010000010;100000000000001000;100000010100000000
101101100110110110;100000000000010010;011001110001100010;000000001000000100;100000000110010000;000001000000001000;000000000100010000;100010010000001111;100011010000110001;101100001000000000
111110100100010111;100000100001000000;100001000010000000;000010000000000001;100000010100000000;000000100001000000;100000001000000010;100011000010010000;100000000100000100;000000010100000000
110101111110010100;000000000100000001;110101110101000101;000001000000000100;000100000000000100;101010000010100010;100100000000001000;100100000000000100;000010000001000000;110100000001000101
011000100110110011;111110010001100011;100000000010000000;000000000000000110;000000010100000000;010001000000100100;000101000001000000;000100001110000100;010100010101001011;000001100000000000
100011000101010100;010000000000000001;000000001010000000;000100000000010000;000100001010011000;001000010111011000;100000000011000000;100010000001000000;100100000000000100;010000000010000001
101111001101100010;000001000111011110;100000001000010000;001000000000010000;110100000001001001;010100100010000000;100110000000100010;000000010000000010;010100000000000000;110000000000000010
010010101100010101;011100000001111110;000101001101111100;000000010001000000;000000000010000100;011101101000111000;001100000001000010;000100010010000000;100100000000001000;100000000001000001
101111110110001101;100100000000000000;000001000100000000;000000011000000000;001000000000000010;100010010000010001;000011000000010000;100100000001000000;010010111000001000;100100000000000010
000101010101001100;000011000000000000;000000100000000001;110010000010010000;000000000001000000;000000100000000001;000100000000100000;100000100100000000;100000110000000000;000010010001010000
011010000110001011;000000100000000100;000100010000000000;000000000000100001;000001000010000000;100001000000000001;100000000100010000;000000100000000100;111000000000000000;100001000000001000
110001101111011101;000000000000000000;100000000100000010;000000110000001000;100000001100100000;100010000000010000;101010010100000000;000000000000010100;000000000000000000;000000000000001010
000000101011111001;000011000000000000;000000000001000100;000000000100000010;010010000001100000;100000100000001000;101000000100000000;000000000000000011;000001000000000010;100000001010000000
011100010010100001;100000100010000000;100010001010100100;100000100000000101;100100001000000000;000000000000010010;100010000100000000;001100000100000000;000010000100000011;010100000000000000
110111110110110010;001001100011011100;000111100000000110;011011000000010011;000000000001110011;100010000000010000;000000000100000000;000100000100000000;110000000100000000;100001000000000000
011011001000111101;100000000000100001;100011001000110100;000110000000000000;000000001110001001;010000000000010000;000111000000100000;001000001000000000;000000010010100100;100010001000010000
111110110000000111;111001010010100101;001010000000000000;101000101000000001;100101010000010001;000000110010000010;101110011011100010;000000001000000100;010100000000010000;000000000001000001
110011001111010100;110001001110110010;100000000000100000;100000000000100000;000000000001000001;000000110000000000;000000000001000100;000101100000000000;000011001000010010;100111010010001101
110110101001101000;110100100111000010;110000000001000001;110111101101000010;000001001000100100;011000001000100000;110110010001000000;100001000000000001;100000000000000000;001001000100100000
011000110001110001;001111010111110110;000000000000011000;000000001010000000;000000110000000000;100000000000110000;000000000000000001;100100000010001000;100000000001001000;000000000000100010
100011100001110101;101000111110110100;001001001100000000;000000010000010000;000000010000100000;000000110010010000;000000001000001000;101011000011011010;100000000010010000;000010000010100100
111111001000011011;100100000000000001;000011000000000000;100010000000000010;110000000001000000;010010000000000000;000000000100010000;000000000010000010;100000000010100100;110110010101001100
100010111011100101;111000001010111001;000000100000000000;100101100010100110;000100000000000100;000000000100000010;000000100000000000;100100000000100000;000000001000000100;100110000110000000
101110000100000001;101111010001101110;000000000000000010;001100000110000110;000000001000100000;100000000000110000;100000001000000001;000000000001000100;000000000100010000;000000100001000000
111010111110001101;000000000010100000;100000000011010001;111101111000101001;001000000000001000;000100010000100010;100000000000000000;100010000000000100;000000000100010000;000000000001000100
011011110111101111;000000000000000001;100000010010000000;100110000000000011;100001000000100000;100000001000000000;100001100000100000;101000000000000000;100010001000000000;100011110010110001
010010001111000000;100010010000000000;110000001000000000;000001001000000000;100010001000001001;000000000000000101;101010000100000010;010111100011101011;010010001000000100;000001010000000000
100101100100111100;101100000000000000;010100011110100011;101000000000010000;111000001000000000;000010000000001000;100000001000000010;000000000011100100;101000000001000000;100101000000000000
001011000011001100;110100110011100100;001000010100100000;111001000000000011;101010000000000001;100000000000000100;100000000000010000;010000001000010001;000000010000100000;001001101001000000
010111011101010110;100000000001010000;100000000100000010;110000001101000110;010100110010011010;000000000000100000;100000100000000100;110110111000000111;100011100000001100;100000000001000010
111111000111011000;101101101111100000;000000000000001000;100110000110000001;110110000010000001;101010100001000001;000100000000000100;101000000001000101;100000000000001000;000000000000001001
000011100001100010;011011100001000001;100011000000000000;100001010000000000;100000101001010000;101110011001100001;000001000001000000;000001111000100000;001000100010100000;000000000100100100
011101101100111001;111110011000110010;100000000000000101;000100000000000000;000000010000001000;000000000010001000;100000100010000000;100000001000000010;101000101000001100;101101001000000000
001011111001110010;100000000010000000;000000000001000010;100010001010010001;010001000000000000;010000000000100000;000000000000000100;100000100000001000;100001000001000010;100001110000000010
