0;1;2;3;4;5;6;7;8;9
010101001111110010;110000110111001000;000000000101000000;100100000000010000;000100001000000000;000000100010101000;100000000011100000;100100000010000000;100101010000100000;000000010000001000
110010010111010011;000000010010010010;101000001000100000;100000000001000100;010000100000000000;100000010000000010;110000100010010000;000010010000000000;100101100001000000;100001000000001000
010010111011010010;101100101101110110;000001000000000000;100100000100000000;100001000110000000;000100110000010100;000100000000001000;000010100000001001;001000010000000000;101010000000011000
100010101000110000;001110010000110000;000000000010000100;101000000001100010;100000100000100000;000010000010000000;101000000001000100;100001000000001101;001100000000000000;101000000010001100
100101110111010010;000000100000000000;111000000101000110;000000110100101000;001000010100000100;100001000000000000;000000100000000100;100010000000000010;000001000000000001;100001100000010001
010111010010101110;110000000000000100;101000010100100000;000000000000110000;000000000010110001;110010000000000000;010000000000010000;001000000001100000;100011100100010010;000000010100000000
000110000111101001;000001000000000010;100000100000000000;100000000010010000;100001011100100000;100000000000010001;111000000000000000;000000000000101000;001010100100010000;100000000000001000
001011111101110011;000000000000101000;000100000000011000;100000011000000000;001000000000100000;100010000000000010;010110100000000000;100001010100000000;000000000001010000;100011000100000010
001101100101010100;000000000010000000;100001010000010100;000001000000000000;100100000000001000;010100100000000100;000010010000000000;100110000000000000;100000000000101000;100110010000000000
000011100110001100;111101101000110000;101000111010101100;000000000000100001;010000000000010000;000000000000000000;000000001000001000;000000100000000000;000001000000000100;100010100000100010
100111111100111111;100000010000000000;110000000100000000;100100100000010000;000000100000001000;000011101101000010;000100010000000010;110000110000000000;100000000001000010;000000101000000000
111011110011011010;001110100100011010;111100011101000000;010000000000000000;000100000000000000;000001000000010100;001000000000000010;000010000000000000;100010000000000010;000000010000000001
001110101111000000;000000000000011000;000000001000001000;001100010010000000;110000000000000001;100010000000000001;000010000100000000;100000000001001000;000100000100000000;000000000100001000
111001001010111110;011001100110001111;000100001000000000;000010010100000100;001000000000001000;100000110110000010;000100000000001011;000000010001000000;000000000011000000;100000001000010000
010100011011110010;000000000000010000;100000000100001000;100010000110101000;100001100000000000;100000000000000100;101000100000000000;000010000000000010;001000000100000000;000011000100000000
100011011011010100;000110010001100010;110010000000100000;100000000101000001;001100000001100101;000001000010000000;100000000100001000;100000000000000011;101101101000000010;001010000011000000
011010011111000111;000100100111111011;101010010000010000;101000000000100000;100010000000000010;100000100010010011;000000000101000100;001000000000100000;000100000001000000;100000000000101000
111010010101100111;000001000000000010;001000000000101100;000000010000010000;000001000100000000;100000010001010000;100011110000000100;010000010101000000;100100000000001000;101010110001000000
111111110000101111;111011011111011110;100000110000000000;100000010000000000;011000000100101100;000000000100100000;100001100100110000;001010100000000010;001010100101001000;000110001000010000
001010100011101110;110101000101010010;000000100000001000;000000110000001000;101000001100001000;101110001101001000;101000000000000001;100000001101000100;000000000001000100;110000000000000010
101111100000000001;110111101011000111;100100001110000000;000101101000101100;000000000001001000;000000000000011000;100000000000000101;101000001000000000;101000000000000000;000000001000100000
111011110001110110;101010100101101000;100000000100000000;000010000010010010;010000001000000000;100100000000000000;100001000000000000;101100010000100000;100000001000000100;110101000000110000
101010100000110010;010011000111011101;000101000011110100;011001000001000010;010010000000000000;001000010000000000;100000000001000001;000001010000100010;100000000001100110;000000000000100000
010100101001100100;000110000001000111;000000001010000000;100100000000001100;000000000100000010;000101100110000000;001000100000000000;100010000000000100;100001000100000000;000000000000100001
100010010010111111;000000100000000010;000000000110000000;000001000000000010;100000100101000010;101100001000010000;100000000000001010;110010000000010000;000000000000001000;000001000000010000
101011001011110110;000000000000100010;001000001000000100;000000100000001000;100000000000011000;110000100010110000;000000000001000100;000001010000000000;110000000000000001;010000000000010000
100100110101010100;101010100111111110;100000000010010000;011001001111110100;000011000010000100;000000010000010001;000100000000000010;101100100010000000;100001000000010000;000001000010000000
001100110011100110;001110001011000000;100100000000000000;100010000000100000;101000100000010111;110000001000010000;100000010001000000;000000000001001010;000000100010000001;100001000100010010
101100010000100001;000100000000001000;101011000001011010;100001100001000101;100100000100000000;001000000110010001;100000010000000100;100111000100010111;000010111000000000;100100000000010000
000110110011000110;100000000000000100;000000000100000100;100010000000001000;100000010100000010;000110000000000000;001000000000001000;001000000001000000;000100101100000100;111001100000000000
010010010010001100;101000110010001101;000000010001001100;000001000000110010;000000000000001000;100000000000001000;000000100000000000;000000000010011001;001100000000000000;000000000000000101
010101110100000101;000000000000000100;101000000000000100;001000000100100000;000000000001000000;000000010000000000;000000010110100000;000001100000000000;001010000000000000;000000000010000100
010100001000001010;010000000000000010;000101000111111010;100101110100100000;000100000000010000;100000000000001111;100000000000001001;000100100001100000;101000000000000010;101000000110100000
111111010110101001;110000000100000000;101000000010000100;000000000000001001;101000000001000000;101000100010110010;000100100000000000;001010100000001000;100000000001010000;010000010000100001
110000111111011110;100101010100010101;100000010100111100;000000000100100000;100000000010100000;000000000000100111;100000100000000100;010000010001110000;110100000000000000;000100111110100000
101111111101000111;000000101000000000;100010100000001010;100000001000010000;101001010100001000;001000001000010000;101101000100001000;000000010000000100;100001000000000100;100000000000100010
000101001001101000;100000010000001000;100000000001000000;001000010000000000;110000010000000000;100000000100000010;100000010100001010;101000011000101000;100100001000000000;100000000001010110
100011100110010101;001000000001000000;010100010001110000;101100010000000000;100000000001010000;000100000000000001;000001000010000000;000100001000000000;000000000000010110;011111000100000100
011101010100110100;000100000000000001;110000000000000001;000000100000010000;100100000010001101;110000101000001000;000000000001000000;110100011100000100;000000000100001000;001110100011100100
000001100000010010;110000001000000000;010000000000000001;100000010000000010;110000100110000000;100010000000000000;010001001000100000;100011000101110000;101100000000010000;000010000000000001
110111000011111111;100000001100000000;001010110101110010;100000000100000000;000010000010000000;000000000011000000;100000100000100000;100011000000000000;100000110000000000;000010000000010000
101010010001100001;100000001010000000;000000000000000101;000000000000000010;000000011000000000;100001100000101000;000000000000000110;011000100001110000;101001000000000000;100000010000001000
010101010110111010;001000000000000010;010000000000000100;000110000000111010;001000000000000010;100000000010100000;100011000001000000;000000000000000110;000000000000011000;100000000000101000
011100100110000101;101001000101111101;100010010000000001;100001110000010000;000110000001101000;010000010100010000;101100000000111011;000000000001010000;100001000010000000;000000000010010000
000000111101010001;100100010000000000;101001010100010011;001000000000010000;000000110110100110;001000000100101011;101000000001000000;110100010000100000;100000100000000000;101000000001000000
010111111010111000;100000001100000000;000000000100000010;000000000100001000;000101000000000000;100010100000010100;010000000000000001;110000010000000000;000000100000010000;000000010010111000
011000011011111011;100000100010000000;001000000011111001;100001001000010000;101011000100001000;011000000000000000;000000000100010000;000000000010000000;100100000000100000;000001000010000000
000011100000110011;110011010010100000;100001100001010111;000010000000000010;110100000000100000;100010000000000010;100000100000000001;100000010000010000;100010000000000100;100010000000000100
100111011011101101;000000100001000000;100000000001100000;000001000000000000;100010000000000100;010110000000100000;000000000100010000;010000000000000100;000000000000010001;100100000000000000
010010010100000100;100000000000011000;000110000000101000;111010000001001010;100100000000001000;000100010000000000;000010000010000000;111000010001010000;000000001000100000;110000000000101010
110000100000011100;100000110000000000;000000000000010001;010000000110111010;001001000000000000;000100010010001001;000000001100000000;100000000000100010;000000010100000000;010000000000100000
101001010111000011;000010100110000100;000000000010010000;000000100010100100;110101010011000010;100010000000000010;010000010011110100;000001010000101000;101000000001010000;100000100000000000
101110010011100100;000000000001000000;010000000000100000;010000000000000010;000000010000100000;000010100000000000;000100000000000000;010000000000010110;000000100000010000;000010000000000010
010001111011001111;011100001101010001;010101010101110100;000010000001000000;100100000000010000;010110010100000000;000000100000000001;100000000000100100;110100000000000000;001000000000000000
011010010001111011;010010000000000000;011100000011010001;000000000000000011;001000000001000100;100000001000100000;000000101011000000;000000100001010100;000100000000001010;000000010000010000
100101111100010111;100111110100000101;001010000000101100;000000000100000000;110100100000000000;001100000011101000;100000000100000010;000101010001000000;000000000101010001;110000001000010100
101101101101000010;101000001000000000;110000101111000000;000000000000011000;111000100000000000;100000001010000000;100000000000000011;100000000100000100;101011100110010000;010100010100000011
001010010101011111;000000010000100000;100000000100100000;100000000001100000;100000000000100010;000000000010010000;110001000000000000;001000000000000100;100010000100000000;100001000001000000
010011110101000010;010110111010110000;110110110000101000;100001000110100000;111000100000000000;010100010100001000;100000100000000000;100100100110000001;000000000100100000;000000000000000101
001001100010011101;111000110100011011;100001011000100000;100110000101001000;100000000001010000;101000000000010000;010100101000100100;000000010100000000;001000000000000000;001000001000000000
101010111010111100;001010000001101110;100000001001000000;100010010000000000;000000010010010010;000010000001001100;100000000101000000;100000000010100000;000000000100100000;000100000010000000
100011010111010001;000000000000001100;000100010000000000;000000010000010000;010010010000000000;000010000000001000;101100100010001000;100000000000001010;100001010010100101;101000000000000100
101111100010100101;000000010000000001;000000000001000100;100000000010000000;001000000011101011;000000000000100010;001000000000101110;001000000001000010;000001000001000000;000000100100000000
101110110101101111;101110100010001000;010000000000001011;100101000001001101;010001010001000000;000000000000010010;100000100000100000;001000100001000000;100000000000000010;000001000000100000
000000000010110110;000100000000000100;001000000100000000;100000000000010001;000000100010000000;110100000000000000;100000000100010000;100010001000000000;000000000100100000;001000000000010010
011011100010010011;111100110010000001;100000011000000000;100011000001000001;000000100001000000;100000100000000100;000000001000011100;001000010000000000;000000010001100000;010010000100000000
010011011111010000;000001000000010000;100101100000110000;100001000001000000;000000000001100000;100000100001000000;101000000000100000;110100100000110100;000000001001000100;100000001000001010
011110010000111010;001000000001000000;001000100100110010;000000010000000100;110000001011000000;100001000001000000;000000100001000000;100000000000100100;010101000000010100;101010100100100000
110001010101111001;100111111001101111;000010000001000000;010111001000111111;000000000001000010;100000010000000010;100000000100000100;100000010001000000;100010101010001000;101000010100100000
001101011100010110;011000100010111101;000000100000000001;101001000100000010;010000010000000000;100010000100000110;001000000110100101;101000000001000000;100000010000100000;000000010000000100
011001100110001111;000000000000010010;100010100000000000;000000000000001000;001100100010000011;100010000000000010;101001000010110101;100000001000110000;010000000000001000;000001000000000001
100111100011101001;101001110110000100;000100000000000001;100000000000000100;000001000000000010;000001000000001000;000100110001000001;100000000100010000;100000000000100100;000010000010000000
001000001110101111;001010010000000001;100100000000000001;100010100110010000;100001000000000001;110000010000000000;000000010001000000;001100000000001000;110000000100010000;000001000000000000
100111100100101110;000100000000000010;100001000000000001;000011000000000000;000100000010000001;000000000011001010;000000010000000000;110001011101100100;101000010000001000;000010110000010010
010100110110000101;000100000000100000;100010100010001011;011000110010000111;001000001101000010;001000100000000000;100100000010000011;000000010000010000;010000000000000001;100000000000101101
001001000100011110;000001111000010111;001000000100000000;100000000000000010;100110000000000001;000000100000000100;100010000011000100;000001000000100000;000000000000010000;101001100100110000
101111000111110101;101001010010000111;000100010000000000;100010000010000000;100000100110000001;000001000100000000;100000100000000010;101000001000000000;000101000010001100;000010000001001110
000110101101000100;101000000100000000;100000010000000000;000010000001000000;100000000001000010;000000010000010000;000100001010001100;000000010100000110;100001000001000000;101000010010001010
010111000101110010;000000010000000010;100000010000100000;001000100000010000;100100000010100010;100010000001000000;100000000010000010;100010001000000000;000100010011001000;000000110000000000
000111000001001001;010101011100101000;110010000000000000;000100000000100000;000001000001000000;000000000100000010;010000000010010000;101000000000000010;110100000000000000;000000010000001000
010110101000000100;101011011101011011;000000000000010010;100001100100000000;101100010010100100;000101000010110100;100010000100000001;100100110100000000;001000001100010100;001000000100000000
110111000101101110;000000000100000001;000010000000010000;010000100000000100;100001100000110000;000000100000000000;001000010000000000;100000001000010000;000000000000100000;100000000100000000
101001011101100010;111110100110100110;010000000000101111;011110010110111001;001010000011001011;001110001000000010;001000001100101100;100110000100001000;000000100001000000;001000010000000000
111101010100000110;010000000000000001;100000000000110000;101010000000110000;000000100000010000;000000000100100000;100000011000000000;000010000000001000;110000000001000000;001001100100000010
100100011000000010;000000010000000100;000000010000000100;100111110101111000;100010000000000100;100100000100000000;101100000010010010;101000000101001001;001010000110000100;100000000110000000
101110110100010110;100001100100100010;010111110101011000;100000000100000100;110000000000000001;100000010001101000;000000000011000000;000000000000011010;110001000000001010;000110100010000000
001110110010111001;100101100001010110;001000000100000000;011101011110111010;100000110000000000;101000000000010000;000000001000001000;000001010000001100;000000000100000010;010000000000000010
111110110010101010;000001000000000100;010001001000001000;000001100000001000;100000010001000010;100110000000010101;100000000010000001;100000010100010000;010000000000100000;000010000010000001
000100001111010110;000100000000000010;100000010000001000;100000100000000010;000010000010000000;100111100100000011;100000011000000010;000010000100000000;001000100000000000;000001000001000011
110000010100001101;110101000001100110;000000000010000010;000010000100001001;000010000001000000;000010100001000001;001001100100000000;100100000010000000;000000000000000101;100000001000000010
111111010101011100;101100011000011100;000010100000000000;010011100000010010;000010000000000000;110000000000000000;100000000100000001;000000011100011000;101000100000101001;010000010000000000
010000000001111011;111001000011011010;100100000000000100;000001010000000000;010100000101101000;000100000000110100;001101000010011100;000111011000010100;010000000000000100;001000100000000000
101110010001010010;111001111110111010;000010000100000000;101000000001001000;100010000000000001;010100000011000010;100000010001000000;000010000111000100;000000010010000000;000001110000001000
100100100100010001;000100000000000000;100000000000011000;101001000000000000;101000001000000000;000000110000000000;000000000010000001;010010000000100000;010000000101000100;000010000010000000
000010100001000110;001001010000001010;100010000100000000;011110100101000000;100000010000010000;100010000000001000;010000000001000000;110000000000000001;100100000000001000;111100000000000000
111010000101110111;101111011101111010;001000000000010000;000000010000000001;101010000000000000;011000000000000000;100100000100000010;000000000000010100;100101000000000110;001000000000100000
010110111101101100;000000010000000001;001000010001010000;000000001000010000;000000000000000101;000011000110011100;100010000001100000;010000000000000000;110000100010001001;000010100001011100
100010010010011011;010000000001000000;000001000000100110;010000000000001001;100000000010100000;010100010100000000;100001000000000000;100001000000000001;101000000000000100;110100000000000000
001110001001111010;000000100000000100;100000000000100100;100000000000000110;101000000000001000;101000001000000000;110100000000101100;110000000010110001;000000000001011000;100010000100000000
110000111000101100;101110111110010000;110000000000000001;100000000001000000;000000000000100010;000000000000000100;000000001000000100;000000000000100100;000001000000000110;000000000101000000
101100101000000000;011111111101101100;000000100000001000;100000001001110000;100010000000000010;101100010001110100;000000000100000001;100000000010000000;000010000100000001;100000001000000100
001000010110111010;011000010110101000;001000100000000000;010000000100010010;100000000000001001;111000110001011000;000001000010000000;100000100000100101;110000000010100000;010000000100000000
011110010111000100;111001101001010100;000000001100010010;110101101100110000;000100000000010000;000001000000000000;100000000100100000;100000000110100000;000101110000000100;000000001000000000
101010110010011000;100010000100000000;000000100000000100;000010000000000001;100100000000100000;100000101000000000;000000000001000100;100001000000000000;100000100001000000;100000010001001000
001101100010110011;100000100000000001;100101110011001010;000011000000000000;111100110100000000;000000001000000000;101000000000000000;000010100000000000;100000000100100000;010100000010000100
011111001001000110;000000011000000000;101000000000000100;010000000010000101;100001000000000000;000100000000000001;100000001000001000;000100000010000000;100000001010000000;000100010100000000
110110010000111011;111011010010101000;000001010011000000;001000010101000110;000100000000000010;110001100001000011;000000100110000001;100011010000100000;000011100000100000;100000000010000001
101011011010011011;111111100110100000;000000000000001000;000000000000000011;001000001010010010;000111000100010000;000110000000101000;000001001000000000;111010100010000010;110010000111100000
011000110001000101;110001110001000110;010000000001000000;110000000000100000;000000000100001000;001010100010000000;100110000000100001;000001000000010000;011000011000110100;110000100000000000
011001100101101011;000000001010000000;000000100000010000;001000000101001010;100001110010000100;000001000000000000;000000000000100010;100010000100100000;110000000000001000;100001000100000000
111000111000000010;100000000000100010;001000001000000000;000000100000000001;100000000000000011;100000001000001000;000010000000100000;100000000000010000;000000010001000000;110000000000000000
010110101111010011;000111010110110011;100001000001100000;000101011000000000;100100001000000000;001110101000000100;110000010010110000;110000000000000010;100101000110000000;100000000001000010
001000000100001101;000000010010000000;000000100100000000;000000000000000001;000001001000000000;001110010101100100;000110110000000000;110000010000000000;100100100000000000;100000000001001000
011010001010101100;001110000000101000;100000000100000100;100000000100000100;000000100000000001;010000000000100000;000000000100000010;000000001000000100;100000100010000000;001001100001010100
011101011101001001;110000000000000001;100000011000000000;000100000000100000;100000100000001000;100000000000010001;000010000000100000;000000100110010000;101000000000000000;101100000000000000
000000010101100010;000001101110011000;101000000000000001;001000101000001000;000000000100010000;100000001010000000;100000100000000000;000001001001000000;100010001000010000;100000001001000000
111101111001000110;000000001000010000;000001010000100011;101101010010000010;000000100010000000;100000000010010001;001000000000100000;010000000000000001;100000100001000000;100000001010000000
011000011000100000;100000010010000000;010010000010100000;100000010001101000;111000110101111000;100000000000011000;000000000110000000;100000000000000110;001100000010101100;011000100000000000
000000001001110110;110010111111001111;100010000001000000;000000000100100000;100011000000000000;100000010010000000;100000010000000010;000001000000000100;000100000000000000;111000000000000000
111100100110000111;111010111010110101;001110100100011010;000010000001000000;100010000000000100;110000000000001000;100111100001110000;100010000000001010;101000000000010010;100010000001000101
111100110000101111;101100101011101010;000000000101000000;100000000101000000;100010001000000000;000000000010000001;000101110110010100;000000000100000000;100000000000000010;010000001000010000
111010110001001010;011011000000001000;100000000000000110;001001100110011100;010001100010000101;101000111100000100;000100000000100000;001010001000000110;001010001000100000;100000000001000000
110110110100111110;101001010110101010;100000001000100000;000101001000111011;101000000000000010;000000000000100000;001001000000000000;110000000001000000;100010000000000000;000000000011000000
011111001010010100;110000000000100000;100100000100000000;000000110000000000;100100000000000000;011000000000000000;010000010011001000;000000001010000000;100100000000100000;100001100000000000
010001010010011110;111001101100010100;100000000000000110;010110000000100100;000000000001000000;101000000100000000;010000000000100000;000110000011000000;000010010000000000;111000000000000101
111011001000110000;011111010110101000;000001010000000000;110000101000000000;100000010000000010;010000001110000000;100000000000001000;101010000000000000;110000100000000000;000101100000101000
010111101100100001;000001000000001000;000010000000000010;101000000000100000;000000000010000000;001001000000000000;100001001110000001;011000000001000110;100000100000000001;000110000000010010
001110101111100010;111010000100110100;100000000000100100;010000000100000000;000011010000000110;100110100001000000;100000100000000001;100010000000000000;101010000000000000;000000000100000100
001010101011101101;100001010000000000;001000000000000010;100000011010000000;011001000000000000;000000001000000010;000010000010000000;100100000000000001;000100100000000000;000010000000000010
011110000011011011;001010010000000111;100001100011000000;010000000100000000;000000101000000000;001000000000000010;000001000000100000;100000010000000000;010010000000000000;000100101100011000
001011111111000000;100000001000001000;000000000011011000;101001010010000001;100110000100000110;000000010000001001;001000010111001100;000000101010000000;010101000011000110;000001000000001101
010001011010011000;100100000000010000;000000100000010000;100000100000000010;000010010000000100;100000100000010000;100011001100100100;100000000010001000;001000000000100110;100000001000000000
001011011010110000;010110100001101111;100000000000010000;000000000100110010;000000000000001010;100000011000000000;100000000000000010;100001000000000101;001000000000011001;001010000001100011
001111100100000011;111011000000110000;100000000100000100;001000000000111000;000000000001011101;110100000000000000;001010000110000000;001000000000001000;000010001100000100;000011000000000000
010001000100101111;011110001001001000;100000000000011000;000000010010010010;000110100110000100;000110010101001000;100010000000000001;100000000010100000;000000100100000000;000000010010000000
011011010010011011;000001000000000000;100000000001001000;100001010000000000;100101110000000100;100011000000000000;100000100000010000;000000100000000100;100101000010000010;101001000000000000
110011111000010010;000000001000000010;000010000100000011;000010000001000000;000000010000000000;100000000010000001;100000000000001000;100000010010000000;001010000011000100;001000010001000000
101001010000000111;111110101110100010;000010000100000000;001000000001000000;101100000001100100;010000000000000011;100000010000100100;100000010000001000;110010000000000000;101100000000000000
111001000011011001;000000010001100111;100001000100000000;100010000000000000;110000101000011000;000000001100000000;111000000000000000;100000000000100001;101000000011000100;011000011000000010
010011110101011100;000010100111100100;100000010000000010;000000001100010100;100101000110000001;010000000000010000;100110000000100000;101000100000000010;000000000010000100;100100010000001100
000100100000010100;101011001100000011;000101011010010110;001010000000000000;101000000000100000;001001000000000000;001100000000100011;000000000100001000;001000000001000000;000100000000010000
111000110011101110;011101011001000100;101000000101010000;010010000100100000;100000010001000000;000000000000011000;000101010010000110;000010100010010100;010100111000010100;100000100000010000
100101100101100011;100001110111110011;101001000111010111;100000000010000001;000000001000110000;111100010110000000;100000000000100001;100000000110000000;000000001000001000;100100010010001000
010001011011000001;101101100100110111;000000000000000001;100000000100101010;001110001000010000;000000010100000000;100000011000101000;100000001000000010;000000010001000000;000000000000011000
110010101000011001;100010010000000000;000001000001001000;100000110000000000;001000001000000000;100000000000100010;000010000000000001;100000000011000000;100001000000100000;100100100010110000
001110001011000001;001111000011011000;100010010010111000;010000000101100100;000000001000001000;000001100100000001;000001010000100100;000010100000001100;100000001000001000;000111000101001010
101001011100100111;000000000000001001;100000000101100001;000000001010000000;101000001000000000;100100101000100000;100000010001000000;000000001000010000;000000000100000000;000100000000000001
110110001011000011;001000110011001000;000110110001000100;100000001000000010;110001000000000000;101110000000010010;000010011011100010;000000100000000001;100010100000000000;000000000001001110
110010100000111001;000010000000000001;111100000000010000;010000000000010000;000000000000100001;110001000000100001;100000100010000000;101010100000000000;101000000000100000;010000000100000000
110000100100000011;000001100001011011;010100010110000010;000110010000010001;000100000001000000;101000000000010000;100000000001010000;000100110000000100;101000000111000000;000001000010010000
011110010010110001;100010000000000100;110000000000000100;000001000011000010;100000100010000000;111000000000100001;000011000000000000;001000000010000000;100010100001000000;000100000110100000
110010110000110011;111110111001101111;100001000000001000;100000000100010000;001000110000101000;000001010010000110;110000000000001000;111000110001000010;000000010000000000;100000001001000000
110101110001000100;100000100010000000;011101101110100010;100000100000000010;110100000000000000;000100110001010000;101010010100011011;100000000000000100;100000000101000000;100000001001001000
110001101100100111;000000100000000100;101011000000010000;110000000000000000;000000001110110010;100010000001000000;100100100000000000;100000101000001000;100000100001000100;000001001000000000
010001110000111000;100000000000100001;100000001001010000;110000100000000000;100000000000000011;100001100001001010;100000010000000110;000000100001000000;100000000000000001;110001000000000000
011010111101001110;110010000110011101;100000101001001000;100100110000000000;000101000011000000;000000010000010000;001000000100000000;010010000100010000;101000000110000010;000010000000000000
001111011000001101;101100100111001110;000001000010000000;010111011000001011;000000100000010000;100001000000000000;100000010100101000;000000001000010000;100110010001000000;110000001000000000
101101011111101111;010011000111111000;001000010101010000;101000000100001010;110000001000000000;000010000000000001;111000000000000100;000000000000000110;110000010101001110;000000000000000110
010110101000100000;100001000000010000;001100011000000111;010000000000000100;000001001000000000;001000000010000000;100000100000000001;100000000001010000;001100000000000000;100010000000000001
000011001011000001;110100010011111100;001010010001010100;010001000000000000;010000001000000000;000000101100000010;000010000000010000;100000000110000000;110000000010110000;100000100010011000
010111101010110010;100000000000100001;100000010000001100;000100000001001001;110000000100000000;000100000000000000;101111000100000100;001000100000000000;000000000001111000;100110010000100100
001110111100000011;000000010000000100;000000010000100000;101000000000000000;010001000001000111;100001000001000000;100001100101000010;101000000000000100;000000000010000010;000000000001000010
110011110111110110;001111100100100101;000000000010001000;110001110011000100;000000000000000110;100000010000000000;111010000110001001;000010000110100010;110000110000011000;000000000000001010
110110001011010011;000100010000000000;100011011111100000;100000000010000010;110000000000100010;100100000000000001;000000010000000100;000100100010000101;100000010000100000;101000000000000001
000110011011000001;001100110010101100;001011000100100001;100000100000100000;001000000000001000;000101010010000000;101000101110010000;100101001110000000;100100000100000000;110000100000000000
101110010011101111;010101000100110101;000000000100010000;010110010000000000;000010000001000000;000000001010000000;001111110000011000;100010000000000010;000100001000000000;101000000100000100
001000111111110100;100001000000000100;100000000000010000;100000010000100000;000001000000000000;100000110000000001;000000100000000010;101000100000000000;101000000000000100;110110000000100100
010111011000011000;000000000000001010;010010110011000100;001110010010000100;100000000110000000;000010100001000000;100000101000000000;000000000000110000;100000000001100000;000000000000100100
111011010000110100;100000000000001001;000100010000000000;100010100000000000;001000000000000000;000000010001010100;100000111000100000;000000000000000100;000000001101011000;000000000001000000
100110011110111111;000011001001101000;100000000000000100;000001000000000000;000100000001000000;110000001000000000;000000000010000001;000000000000000010;010000010000000000;111000000010110000
111011011011100111;111100011110110111;001000000000001000;000000100100000000;010000000110000001;110000010000110000;000000000010001001;111110000011000100;000000000000000011;100000011101000000
100011101011000100;011010011110000000;100000011000000000;100000000100100000;100000000001100000;101000000001000000;000001000000010000;000100000001100100;000000110000000000;010000000010000100
111100110101111100;111000110101000010;111100000110011010;000000000100000100;100000000000010010;100000000000000000;100000000101000000;100000100000001010;111000000000000010;100000000001000010
010010011001111101;111011100111000011;000001000100000000;001000010001010000;100000010000000000;101100000000000000;100010000000000001;010000001001011000;001000100100011100;110000000001000000
100110001000001000;010011001111100000;000000100000010000;001100110001000011;011011001000000000;000000001011010000;100000100000010000;110000000100000000;110000010000110000;100001000001000010
001010110010000101;001110000010000110;100000010010000000;100010000010000000;100100010000000000;100100000000000010;110000000010010001;000000001000010000;101000001000000000;100000010100000000
100100110011110001;100000001000000000;110010011000011100;010000000000000001;000000100000001000;101000100000000000;100000010000000011;000101100000010001;000000011000000100;100010100000000000
111100010010000101;100000110000000000;100000101000000000;101011100000010000;100000000100110000;100000001000010000;100000000110110001;100000100000100010;110000100000000100;100000100001000000
000011111000111100;010000010000000000;100000000100000100;100001110001011010;100001000010000000;000000000001010000;100010100010110000;000000000100001000;000001110110100000;000100110000100010
011011001001010100;111111010100001010;010000100100000000;000000100000000010;101001001011001000;111000100000000001;100001000000010000;100100000100000010;100000000010000000;010000100011001000
111101110110100011;100001010000000000;100111010011101101;000000000011010100;000000000000000010;000000000100000100;001000010000100010;000000000010001000;000000000001000000;010000010000000000
111101100010100110;000000001000010000;110000000000000000;000111000001001100;101000100000000000;100001000000001000;100000000010001000;000000010100001000;100100010000101001;111001000000110000
111111000001111010;000001000000001000;000000000010000001;100000001010000000;100000100001000000;100100000010000000;000000010100000000;101000000001010000;100100000000001000;110010010000000100
110100101110001111;000000000100100000;001001000000000000;100000000100001111;000000000000100100;001000001100100100;100010000100000000;110011000000100000;100001100000010000;010001010010001101
010100011100011111;000010001100101010;000000000100000010;100000010001000000;100000010000000000;110000010100001000;000000000000000100;101000000000000100;100010001100000000;000000100010000000
001110000010000101;100010000000000000;100000000000100000;100000000000001100;001000000100000101;100100100000000000;100000111001100000;000001100010000000;000000000001000000;000000010001000000
100000110010010111;000001100000000000;000110100101001110;000000000000000011;100000000000010010;101001001000000000;000001100000000000;001110001000010000;100000010001000000;110000100001000011
000000110011111110;000000000000100001;100000001000010000;110010110111110000;110000000000000100;011000010001000000;101000000001100100;000000100110100000;100001000100000000;000110000100010000
010010010010101101;100000000001000010;100000000000000011;110100001100000001;100000000000011000;000000110000000010;100000100000000000;001010100000000000;010101000010100000;001101000101000000
010001011001011010;000110010111100001;010100000101000010;000001000001000000;000000000001000100;000000100000110000;000000100111100000;000101000000000000;010000000000001000;000001000000000000
011111100101111010;111111100001101101;100000001000000100;100000000000010011;000111110001001100;100000100100110001;100000100010000000;000100010000100000;000001101000110100;000001000000000000
010101001001111010;000010010000000000;000000000000000110;100000100110000000;000010100101000001;100111000100000111;110001011101100100;100101101000000000;100101011000000110;100010000000000000
101011010001111110;010110011001111010;011101110100000011;000101011000010000;110010010000110100;100100000001000000;110011100000000100;100001001001100100;100000100000100000;100100000010000000
100001111101111101;000110111111010010;001000001101100000;010000000001000000;011000000000000000;000000010010000000;101000000000000010;000000100000000001;000010000001000000;000110000000000000
000010011011001111;111001110011011000;000111010100111110;100000001000001000;010000000011101010;110000000000100000;100000000001000001;000000100000010000;101000001000000000;110110001001010010
100010101010010001;100000000110011110;100100100000000000;110000000100000000;100000110000000000;100010100010101010;000010100000000000;010000000000100000;110010000100100000;010010000000000000
001100101100111110;011010011110001000;001111011011101111;000000100000001000;000000100010000000;010000110010010000;010000000000001000;000000010000000001;100000000000100001;010000000000000000
001001101111101000;010110100011111111;100101110000000010;110000010000000000;000000001000100000;100100000000100000;110000000000001000;100010001000000000;000000010000100000;000010000101010101
101001011000101011;100000011010000000;000011010100001000;101000000000000000;000001000000001001;000000001000100000;000010001000000000;100001000010000000;010000110010000000;100001000000001000
